Date,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge
2022-05-28,24.2,24.2,24.2,0.05,1865.2
2022-05-29,23.5,23.5,23.5,0.0,1880.6
2022-05-30,21.5,21.5,21.5,0.05,789.38
2022-05-31,22.0,22.0,22.0,0.0,789.38
2022-06-01,22.0,22.0,22.0,0.0,789.38
2022-06-02,21.5,21.5,21.5,0.0,789.38
2022-06-03,22.2,22.2,22.2,0.0,869.68
2022-06-04,23.5,23.5,23.5,0.0,1880.6
2022-06-05,23.0,23.0,23.0,0.0,1089.78
2022-06-06,23.2,23.2,23.2,0.0,1593.8
2022-06-07,23.4,23.4,23.4,0.0,1789.1200000000001
2022-06-08,24.5,24.5,24.5,0.0,1826.0
2022-06-09,24.0,24.0,24.0,0.0,1865.2
2022-06-10,24.0,24.0,24.0,0.0,1865.2
2022-06-11,23.0,23.0,23.0,0.05,1066.0
2022-06-12,23.5,23.5,23.5,0.0,1880.6
2022-06-13,24.0,24.0,24.0,1.5,1854.8
2022-06-14,23.2,23.2,23.2,0.0,1593.8
2022-06-15,25.4,25.4,25.4,0.0,1652.6
2022-06-16,25.5,25.5,25.5,0.0,1652.6
2022-06-17,25.8,25.8,25.8,0.0,1626.0
2022-06-18,23.0,23.0,23.0,0.0,1089.78
2022-06-19,22.0,22.0,22.0,0.0,789.38
2022-06-20,21.5,21.5,21.5,0.0,789.38
2022-06-21,21.0,21.0,21.0,0.0,743.54
2022-06-22,15.0,15.0,15.0,57.0,772.6
2022-06-23,17.3,17.3,17.3,1.0,397.64
2022-06-24,20.0,20.0,20.0,0.0,549.74
2022-06-25,24.5,24.5,24.5,0.0,1826.0
2022-06-26,26.0,26.0,26.0,0.0,1626.0
2022-06-27,26.0,26.0,26.0,0.0,1626.0
2022-06-28,26.5,26.5,26.5,0.0,1726.2
2022-06-29,27.5,27.5,27.5,0.0,1831.4
2022-06-30,29.0,29.0,29.0,0.0,1727.8
2022-07-01,28.5,28.5,28.5,0.0,1840.6
2022-07-02,26.0,26.0,26.0,0.05,1626.0
2022-07-03,28.0,28.0,28.0,0.0,1675.0
2022-07-04,28.0,28.0,28.0,0.0,1675.0
2022-07-05,28.2,28.2,28.2,0.0,1370.0
2022-07-06,28.0,28.0,28.0,0.05,1675.0
2022-07-07,27.0,27.0,27.0,0.05,1839.2
2022-07-08,28.2,28.2,28.2,0.0,1675.0
2022-07-09,26.0,26.0,26.0,0.0,1626.0
2022-07-10,25.0,25.0,25.0,0.0,1721.8
2022-07-11,24.0,24.0,24.0,0.05,1865.2
2022-07-12,24.0,24.0,24.0,0.05,1865.2
2022-07-13,26.0,26.0,26.0,0.05,1409.0
2022-07-14,23.2,23.2,23.2,2.0,1683.7
2022-07-15,24.0,24.0,24.0,0.0,1865.2
2022-07-16,25.4,25.4,25.4,0.0,1652.6
2022-07-17,27.2,27.2,27.2,0.0,1831.4
2022-07-18,27.0,27.0,27.0,0.0,1839.2
2022-07-19,28.0,28.0,28.0,0.0,1675.0
2022-07-20,28.8,28.8,28.8,0.0,1810.4
2022-07-21,27.5,27.5,27.5,0.0,1831.4
2022-07-22,21.0,21.0,21.0,38.0,1812.4599999999998
2022-07-23,25.9,25.9,25.9,0.0,1626.0
2022-07-24,27.0,27.0,27.0,0.05,1792.0
2022-07-25,24.5,24.5,24.5,6.0,1653.1
2022-07-26,25.0,25.0,25.0,0.0,1721.8
2022-07-27,26.0,26.0,26.0,0.0,1626.0
2022-07-28,25.0,25.0,25.0,19.0,1645.0
2022-07-29,25.0,25.0,25.0,0.05,1721.8
2022-07-30,23.5,23.5,23.5,3.0,1507.6
2022-07-31,23.5,23.5,23.5,0.0,1930.0
2022-08-01,23.5,23.5,23.5,0.05,1880.6
2022-08-02,23.2,23.2,23.2,0.0,1593.8
2022-08-03,23.0,23.0,23.0,0.0,1312.0
2022-08-04,25.0,25.0,25.0,0.0,1721.8
2022-08-05,27.0,27.0,27.0,0.0,1839.2
2022-08-06,25.0,25.0,25.0,0.0,1721.8
2022-08-07,28.5,28.5,28.5,0.0,1840.6
2022-08-08,28.0,28.0,28.0,0.0,1675.0
2022-08-09,22.0,22.0,22.0,13.0,2118.6
2022-08-10,25.8,25.8,25.8,0.0,1116.0
2022-08-11,26.0,26.0,26.0,0.0,1626.0
2022-08-12,24.5,24.5,24.5,2.0,1854.8
2022-08-13,25.0,25.0,25.0,0.0,1721.8
2022-08-14,28.0,28.0,28.0,0.0,1675.0
2022-08-15,25.0,25.0,25.0,0.05,1721.8
2022-08-16,26.0,26.0,26.0,0.05,1626.0
2022-08-17,23.0,23.0,23.0,9.0,2235.0
2022-08-18,23.0,23.0,23.0,25.0,2532.6
2022-08-19,24.0,24.0,24.0,0.0,1865.2
2022-08-20,26.0,26.0,26.0,0.0,1626.0
2022-08-21,23.0,23.0,23.0,2.2,1237.02
2022-08-22,24.0,24.0,24.0,0.05,1865.2
2022-08-23,24.5,24.5,24.5,0.0,1826.0
2022-08-24,24.0,24.0,24.0,0.0,3006.0
2022-08-25,24.0,24.0,24.0,0.05,1865.2
2022-08-26,22.0,22.0,22.0,5.0,1266.42
2022-08-27,21.0,21.0,21.0,0.05,743.54
2022-08-28,22.0,22.0,22.0,0.05,789.38
2022-08-29,24.0,24.0,24.0,0.0,1865.2
2022-08-30,23.8,23.8,23.8,0.0,1865.2
2022-08-31,24.5,24.5,24.5,0.0,1925.0
2022-09-01,25.5,25.5,25.5,0.0,1652.6
2022-09-02,25.3,25.3,25.3,0.0,1721.8
2022-09-03,26.0,26.0,26.0,0.0,1626.0
2022-09-04,25.0,25.0,25.0,0.0,1721.8
2022-09-05,23.0,23.0,23.0,4.4,1262.4
2022-09-06,24.4,24.4,24.4,0.05,1865.2
2022-09-07,24.8,24.8,24.8,0.0,1153.0
2022-09-08,25.0,25.0,25.0,0.0,1721.8
2022-09-09,25.5,25.5,25.5,0.0,1652.6
2022-09-10,26.0,26.0,26.0,0.0,1626.0
2022-09-11,25.4,25.4,25.4,0.0,1652.6
2022-09-12,22.0,22.0,22.0,0.0,789.38
2022-09-13,21.5,21.5,21.5,0.0,789.38
2022-09-14,22.0,22.0,22.0,1.0,910.5
2022-09-15,23.0,23.0,23.0,0.0,1089.78
2022-09-16,24.0,24.0,24.0,0.0,1865.2
2022-09-17,22.0,22.0,22.0,0.0,789.38
2022-09-18,21.5,21.5,21.5,0.0,789.38
2022-09-19,24.0,24.0,24.0,0.0,1865.2
2022-09-20,23.0,23.0,23.0,0.0,1089.78
2022-09-21,22.0,22.0,22.0,0.05,789.38
2022-09-22,23.0,23.0,23.0,0.0,1089.78
2022-09-23,23.5,23.5,23.5,0.0,1880.6
2022-09-24,23.5,23.5,23.5,0.0,1880.6
2022-09-25,21.0,21.0,21.0,0.0,743.54
2022-09-26,23.0,23.0,23.0,0.0,1089.78
2022-09-27,22.5,22.5,22.5,0.0,869.68
2022-09-28,22.0,22.0,22.0,0.0,485.9
2022-09-29,21.0,21.0,21.0,0.05,743.54
2022-09-30,22.0,22.0,22.0,0.0,789.38
2022-10-01,22.0,22.0,22.0,0.0,789.38
2022-10-02,19.8,19.8,19.8,0.0,549.74
2022-10-03,18.5,18.5,18.5,0.0,356.48
2022-10-04,17.6,17.6,17.6,0.0,413.62
2022-10-05,19.0,19.0,19.0,0.0,371.1
2022-10-06,19.0,19.0,19.0,0.0,435.66
2022-10-07,15.6,15.6,15.6,9.4,779.4599999999999
2022-10-08,18.0,18.0,18.0,0.0,356.48
2022-10-09,16.0,16.0,16.0,0.0,378.34000000000003
2022-10-10,16.4,16.4,16.4,0.0,378.34
2022-10-11,18.0,18.0,18.0,0.0,356.48
2022-10-12,17.0,17.0,17.0,0.05,285.4
2022-10-13,16.0,16.0,16.0,0.0,378.34000000000003
2022-10-14,18.0,18.0,18.0,0.0,356.48
2022-10-15,17.0,17.0,17.0,0.0,397.64
2022-10-16,16.0,16.0,16.0,0.0,378.34000000000003
2022-10-17,16.0,16.0,16.0,0.0,378.34000000000003
2022-10-18,16.0,16.0,16.0,0.0,378.34000000000003
2022-10-19,14.5,14.5,14.5,0.0,251.0
2022-10-20,12.0,12.0,12.0,9.0,336.71999999999997
2022-10-21,12.0,12.0,12.0,0.0,290.48
2022-10-22,11.0,11.0,11.0,0.0,242.56000000000003
2022-10-23,12.4,12.4,12.4,0.0,290.47999999999996
2022-10-24,12.5,12.5,12.5,0.0,290.47999999999996
2022-10-25,12.7,12.7,12.7,0.0,290.47999999999996
2022-10-26,12.6,12.6,12.6,0.0,226.0
2022-10-27,13.0,13.0,13.0,0.0,300.71999999999997
2022-10-28,12.8,12.8,12.8,0.0,290.47999999999996
2022-10-29,13.0,13.0,13.0,0.0,300.71999999999997
2022-10-30,14.0,14.0,14.0,0.0,352.2
2022-10-31,13.5,13.5,13.5,0.0,326.91999999999996
2022-11-01,16.7,16.7,16.7,0.05,397.64
2022-11-02,14.5,14.5,14.5,0.0,352.2
2022-11-03,14.0,14.0,14.0,0.0,352.2
2022-11-04,14.2,14.2,14.2,0.0,352.2
2022-11-05,15.0,15.0,15.0,26.0,1020.0799999999999
2022-11-06,12.4,12.4,12.4,9.0,378.78000000000003
2022-11-07,12.5,12.5,12.5,10.0,306.1
2022-11-08,12.0,12.0,12.0,0.0,290.48
2022-11-09,12.3,12.3,12.3,0.05,290.48
2022-11-10,11.0,11.0,11.0,0.05,242.56000000000003
2022-11-11,10.0,10.0,10.0,0.0,226.71999999999997
2022-11-12,8.5,8.5,8.5,0.0,217.07999999999998
2022-11-13,9.0,9.0,9.0,0.0,233.7
2022-11-14,10.0,10.0,10.0,6.0,368.09999999999997
2022-11-15,8.0,8.0,8.0,0.05,217.08
2022-11-16,8.0,8.0,8.0,0.0,297.9
2022-11-17,7.5,7.5,7.5,0.0,246.3
2022-11-18,5.5,5.5,5.5,0.0,250.38000000000002
2022-11-19,7.3,7.3,7.3,0.05,246.3
2022-11-20,7.0,7.0,7.0,0.05,246.3
2022-11-21,5.7,5.7,5.7,0.0,260.4
2022-11-22,5.5,5.5,5.5,0.0,268.8
2022-11-23,4.8,4.8,4.8,0.0,241.14000000000001
2022-11-24,4.5,4.5,4.5,0.0,241.14000000000001
2022-11-25,5.0,5.0,5.0,0.0,241.14000000000001
2022-11-26,5.0,5.0,5.0,0.0,241.14000000000001
2022-11-27,5.0,5.0,5.0,0.0,241.14000000000001
2022-11-28,5.5,5.5,5.5,0.0,250.38000000000002
2022-11-29,5.0,5.0,5.0,0.0,222.6
2022-11-30,5.0,5.0,5.0,0.0,241.14000000000001
2022-12-01,4.5,4.5,4.5,0.0,241.14000000000001
2022-12-02,4.5,4.5,4.5,0.0,241.14000000000001
2022-12-03,6.0,6.0,6.0,0.0,260.4
2022-12-04,5.0,5.0,5.0,0.0,241.14000000000001
2022-12-05,4.5,4.5,4.5,0.0,241.14000000000001
2022-12-06,5.0,5.0,5.0,0.0,241.14000000000001
2022-12-07,5.0,5.0,5.0,0.0,221.8
2022-12-08,5.5,5.5,5.5,0.0,250.38000000000002
2022-12-09,6.0,6.0,6.0,0.0,260.4
2022-12-10,5.0,5.0,5.0,0.0,241.14000000000001
2022-12-11,5.0,5.0,5.0,0.0,241.14000000000001
2022-12-12,4.5,4.5,4.5,0.0,241.14000000000001
2022-12-13,6.9,6.9,6.9,0.05,264.06
2022-12-14,5.0,5.0,5.0,0.0,216.8
2022-12-15,3.0,3.0,3.0,0.0,274.97999999999996
2022-12-16,3.0,3.0,3.0,0.0,274.97999999999996
2022-12-17,3.5,3.5,3.5,0.0,258.66
2022-12-18,3.0,3.0,3.0,0.0,274.97999999999996
2022-12-19,3.0,3.0,3.0,0.0,274.97999999999996
2022-12-20,2.5,2.5,2.5,0.0,274.97999999999996
2022-12-21,2.5,2.5,2.5,0.0,212.8
2022-12-22,1.5,1.5,1.5,0.0,242.88000000000002
2022-12-23,1.0,1.0,1.0,0.0,242.88000000000002
2022-12-24,0.5,0.5,0.5,0.0,242.88000000000002
2022-12-25,0.5,0.5,0.5,0.0,242.88000000000002
2022-12-26,0.5,0.5,0.5,0.0,204.2
2022-12-27,0.0,0.0,0.0,0.0,242.88000000000002
2022-12-28,0.0,0.0,0.0,0.0,242.88000000000002
2022-12-29,2.5,2.5,2.5,0.0,274.97999999999996
2022-12-30,3.0,3.0,3.0,8.0,284.1
2022-12-31,3.5,3.5,3.5,0.0,234.4
